frame,x1,y1,x2,y2,cx,cy
0,1251,649,1380,815,1315,732
1,0,0,0,0,0,0
2,1245,648,1380,817,1313,732
3,1129,682,1312,840,1220,761
4,1130,682,1312,839,1221,761
5,1097,666,1284,838,1190,752
6,1096,664,1284,838,1190,751
7,1084,677,1260,863,1172,770
8,1083,677,1260,863,1172,770
9,1101,719,1230,881,1165,800
10,1101,719,1230,881,1166,800
11,1057,722,1226,888,1141,805
12,1056,722,1227,890,1142,806
13,1057,740,1225,920,1141,830
14,1064,741,1225,920,1144,830
15,1106,800,1230,935,1168,867
16,1105,799,1230,935,1168,867
17,1124,820,1247,934,1186,877
18,1124,820,1247,934,1185,877
19,1134,807,1265,935,1200,871
20,1134,808,1265,934,1199,871
21,0,0,0,0,0,0
22,1156,805,1286,935,1221,870
23,0,0,0,0,0,0
24,0,0,0,0,0,0
25,1114,736,1306,881,1210,809
26,1114,734,1306,881,1210,808
27,0,0,0,0,0,0
28,0,0,0,0,0,0
29,0,0,0,0,0,0
30,0,0,0,0,0,0
31,0,0,0,0,0,0
32,0,0,0,0,0,0
33,1037,675,1167,803,1102,739
34,1036,674,1166,803,1101,739
35,1023,604,1201,761,1112,683
36,1025,604,1199,759,1112,682
37,991,479,1189,649,1090,564
38,990,478,1189,649,1089,564
39,1026,166,1226,361,1126,264
40,1024,166,1226,361,1125,264
41,932,322,1172,486,1052,404
42,932,321,1171,486,1051,403
43,942,248,1175,413,1059,330
44,942,247,1176,413,1059,330
45,927,206,1184,388,1055,297
46,926,206,1184,389,1055,298
47,932,197,1177,376,1055,287
48,932,197,1178,376,1055,287
49,936,196,1178,375,1057,285
50,936,196,1178,375,1057,285
51,933,217,1160,381,1047,299
52,934,218,1160,381,1047,299
53,943,226,1166,402,1055,314
54,943,226,1166,402,1054,314
55,963,263,1157,431,1060,347
56,963,262,1157,431,1060,347
57,912,293,1131,466,1021,380
58,912,293,1130,466,1021,380
59,1105,110,1318,307,1211,209
