frame,x1,y1,x2,y2,cx,cy
0,1184,439,1299,601,1241,520
1,1182,439,1298,601,1240,520
2,1182,439,1298,601,1240,520
3,1185,441,1311,591,1248,516
4,1185,440,1313,589,1249,515
5,1174,444,1311,602,1243,523
6,1174,444,1310,603,1242,523
7,1170,444,1314,594,1242,519
8,1170,444,1315,595,1242,519
9,1143,450,1290,583,1216,517
10,1143,450,1288,584,1216,517
11,1114,452,1279,576,1196,514
12,739,166,935,352,837,259
13,0,0,0,0,0,0
14,0,0,0,0,0,0
15,0,0,0,0,0,0
16,0,0,0,0,0,0
17,0,0,0,0,0,0
18,0,0,0,0,0,0
19,0,0,0,0,0,0
20,0,0,0,0,0,0
21,0,0,0,0,0,0
22,0,0,0,0,0,0
23,0,0,0,0,0,0
24,0,0,0,0,0,0
25,0,0,0,0,0,0
26,0,0,0,0,0,0
27,540,260,711,446,625,353
28,540,260,711,446,626,353
29,0,0,0,0,0,0
30,0,0,0,0,0,0
31,0,0,0,0,0,0
32,0,0,0,0,0,0
33,0,0,0,0,0,0
34,0,0,0,0,0,0
35,821,748,1031,918,926,833
36,823,747,1031,917,927,832
37,804,736,1016,904,910,820
38,807,741,1016,904,912,823
39,0,0,0,0,0,0
40,0,0,0,0,0,0
41,605,481,735,640,670,560
42,605,480,735,640,670,560
43,608,453,743,622,676,538
44,609,453,743,622,676,538
45,658,434,789,593,723,514
46,658,434,788,593,723,514
47,581,25,793,186,687,106
48,582,25,796,185,689,105
49,610,17,829,196,720,106
50,610,17,829,196,719,106
51,617,51,799,224,708,137
52,617,51,799,224,708,138
53,586,109,796,289,691,199
54,586,109,795,290,691,199
55,584,143,792,314,688,228
56,584,143,791,315,688,229
57,0,0,0,0,0,0
58,0,0,0,0,0,0
59,571,299,671,428,621,364
