frame,x1,y1,x2,y2,cx,cy
0,935,521,1058,607,996,564
1,935,521,1058,607,996,564
2,935,522,1064,611,999,566
3,938,523,1067,609,1003,566
4,941,527,1069,610,1005,569
5,944,531,1071,616,1008,573
6,952,535,1077,623,1015,579
7,963,540,1084,626,1024,583
8,966,547,1089,633,1027,590
9,969,555,1089,643,1029,599
10,974,563,1094,646,1034,604
11,973,563,1094,646,1034,604
12,979,570,1096,650,1037,610
13,981,579,1107,652,1044,616
14,988,588,1117,664,1052,626
15,996,594,1113,668,1055,631
16,997,601,1117,675,1057,638
17,1004,611,1120,678,1062,644
18,1006,614,1120,683,1063,649
19,1012,616,1122,685,1067,651
20,1013,612,1127,687,1070,649
21,1013,612,1127,687,1070,649
22,1014,612,1132,684,1073,648
23,1017,610,1131,685,1074,648
24,1007,601,1137,676,1072,638
25,1002,594,1142,673,1072,633
26,1005,584,1140,661,1073,623
27,1009,569,1139,655,1074,612
28,1015,558,1148,650,1082,604
29,1030,549,1154,634,1092,591
30,1046,534,1158,619,1102,577
31,1046,534,1158,619,1102,576
32,1054,505,1169,598,1112,551
33,1038,466,1162,580,1100,523
34,1015,439,1133,546,1074,493
35,983,412,1089,514,1036,463
36,943,389,1059,495,1001,442
37,921,371,1030,496,976,434
38,909,360,1013,469,961,414
39,905,349,1007,457,956,403
40,899,346,997,454,948,400
41,899,346,997,454,948,400
42,893,341,997,459,945,400
43,892,341,996,467,944,404
44,892,341,996,476,944,409
45,889,342,996,480,943,411
46,893,344,992,466,943,405
47,885,344,991,476,938,410
48,887,347,985,473,936,410
49,886,349,980,474,933,411
50,885,352,977,475,931,414
51,885,352,977,475,931,414
52,884,352,974,476,929,414
53,883,359,973,477,928,418
54,884,362,969,476,927,419
55,881,368,965,481,923,424
56,880,371,958,484,919,428
57,878,378,947,490,913,434
58,874,383,943,495,909,439
59,872,390,938,500,905,445
