frame,x1,y1,x2,y2,cx,cy
0,571,405,733,558,652,482
1,568,405,732,559,650,482
2,570,405,732,559,651,482
3,596,422,774,560,685,491
4,599,423,774,559,686,491
5,709,460,867,569,788,515
6,709,460,868,569,789,515
7,779,491,942,603,861,547
8,780,491,942,604,861,548
9,787,495,968,605,878,550
10,786,494,969,605,877,550
11,817,466,1002,621,909,543
12,812,464,1002,621,907,542
13,0,0,0,0,0,0
14,0,0,0,0,0,0
15,0,0,0,0,0,0
16,837,525,1028,645,933,585
17,887,573,1036,661,961,617
18,884,573,1035,661,959,617
19,878,590,1036,695,957,642
20,878,589,1036,695,957,642
21,880,593,1037,702,958,647
22,880,592,1037,702,958,647
23,887,592,1047,701,967,646
24,888,592,1047,701,967,646
25,873,552,1049,665,961,608
26,873,552,1050,665,961,608
27,845,487,1038,664,942,575
28,846,487,1037,663,942,575
29,751,402,953,586,852,494
30,751,402,953,586,852,494
31,1305,440,1388,534,1347,487
32,1304,439,1389,534,1347,486
33,0,0,0,0,0,0
34,0,0,0,0,0,0
35,673,425,816,593,745,509
36,676,425,815,592,746,508
37,0,0,0,0,0,0
38,0,0,0,0,0,0
39,0,0,0,0,0,0
40,0,0,0,0,0,0
41,688,408,817,557,753,482
42,689,407,817,557,753,482
43,709,374,830,523,769,449
44,709,374,831,524,770,449
45,0,0,0,0,0,0
46,0,0,0,0,0,0
47,718,300,848,468,783,384
48,718,300,848,467,783,384
49,0,0,0,0,0,0
50,0,0,0,0,0,0
51,733,221,889,405,811,313
52,732,221,889,404,811,313
53,765,232,896,368,831,300
54,765,232,896,368,831,300
55,0,0,0,0,0,0
56,0,0,0,0,0,0
57,0,0,0,0,0,0
58,0,0,0,0,0,0
59,0,0,0,0,0,0
