frame,x1,y1,x2,y2,cx,cy
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,0,0,0,0,0,0
4,0,0,0,0,0,0
5,0,0,0,0,0,0
6,0,0,0,0,0,0
7,0,0,0,0,0,0
8,0,0,0,0,0,0
9,0,0,0,0,0,0
10,1283,260,1493,444,1388,352
11,1283,259,1493,444,1388,351
12,1279,251,1496,435,1387,343
13,1279,251,1496,435,1387,343
14,1278,250,1494,433,1386,342
15,1279,250,1494,433,1387,342
16,1279,250,1495,433,1387,342
17,1279,251,1495,432,1387,342
18,1278,253,1496,439,1387,346
19,1279,253,1496,439,1387,346
20,1279,254,1497,442,1388,348
21,1279,255,1497,442,1388,348
22,0,0,0,0,0,0
23,0,0,0,0,0,0
24,256,903,373,1028,315,966
25,257,903,373,1028,315,965
26,255,901,376,1020,315,961
27,255,901,376,1020,316,960
28,273,903,391,1013,332,958
29,274,903,391,1013,333,958
30,1551,881,1774,1060,1662,971
31,1551,881,1774,1060,1663,971
32,1549,893,1767,1063,1658,978
33,1549,893,1767,1063,1658,978
34,0,0,0,0,0,0
35,0,0,0,0,0,0
36,0,0,0,0,0,0
37,0,0,0,0,0,0
38,0,0,0,0,0,0
39,0,0,0,0,0,0
40,0,0,0,0,0,0
41,0,0,0,0,0,0
42,0,0,0,0,0,0
43,0,0,0,0,0,0
44,0,0,0,0,0,0
45,0,0,0,0,0,0
46,1299,674,1462,840,1381,757
47,1301,674,1462,840,1382,757
48,1415,687,1545,820,1480,753
49,1414,689,1545,820,1480,754
50,0,0,0,0,0,0
51,0,0,0,0,0,0
52,1243,365,1514,565,1379,465
53,1241,365,1514,565,1377,465
54,1176,425,1277,525,1226,475
55,1175,426,1276,525,1226,475
56,0,0,0,0,0,0
57,0,0,0,0,0,0
58,1163,428,1291,570,1227,499
59,1165,428,1290,569,1227,499
