frame,x1,y1,x2,y2,cx,cy
0,833,361,1045,557,939,459
1,833,361,1045,558,939,459
2,832,362,1045,558,939,460
3,832,362,1045,558,938,460
4,777,371,1014,566,895,469
5,777,373,1014,566,895,469
6,754,383,989,577,871,480
7,747,387,989,575,868,481
8,717,400,952,586,834,493
9,717,400,951,586,834,493
10,762,656,887,785,825,721
11,762,655,887,785,824,720
12,0,0,0,0,0,0
13,0,0,0,0,0,0
14,684,340,843,538,763,439
15,684,340,842,538,763,439
16,670,345,823,540,746,443
17,670,345,823,540,746,442
18,661,348,812,542,737,445
19,661,348,812,542,737,445
20,644,347,799,540,722,443
21,644,347,799,539,722,443
22,637,336,775,503,706,419
23,637,336,776,505,706,420
24,637,336,776,502,706,419
25,623,332,772,519,697,425
26,623,332,771,518,697,425
27,623,332,772,519,697,425
28,684,398,809,520,747,459
29,685,398,808,519,747,458
30,0,0,0,0,0,0
31,0,0,0,0,0,0
32,0,0,0,0,0,0
33,0,0,0,0,0,0
34,0,0,0,0,0,0
35,0,0,0,0,0,0
36,517,350,661,509,589,429
37,518,350,661,508,589,429
38,480,336,622,485,551,411
39,481,336,621,485,551,410
40,0,0,0,0,0,0
41,0,0,0,0,0,0
42,0,0,0,0,0,0
43,0,0,0,0,0,0
44,567,540,742,693,655,616
45,567,540,742,693,654,616
46,0,0,0,0,0,0
47,0,0,0,0,0,0
48,583,175,760,340,672,257
49,616,176,770,319,693,248
50,542,509,703,689,623,599
51,543,509,703,689,623,599
52,520,511,683,702,602,606
53,520,511,683,702,602,607
54,0,0,0,0,0,0
55,0,0,0,0,0,0
56,498,546,659,736,578,641
57,663,539,789,681,726,610
58,679,351,803,487,741,419
59,678,351,803,487,740,419
