frame,x1,y1,x2,y2,cx,cy
0,711,383,940,560,826,472
1,709,383,940,559,824,471
2,710,383,940,559,825,471
3,727,382,949,554,838,468
4,727,382,949,554,838,468
5,730,381,958,556,844,469
6,730,381,959,557,844,469
7,730,385,947,564,838,475
8,729,385,947,564,838,475
9,733,388,945,567,839,477
10,732,388,944,567,838,477
11,0,0,0,0,0,0
12,702,406,935,580,819,493
13,0,0,0,0,0,0
14,0,0,0,0,0,0
15,713,653,837,796,775,725
16,714,654,836,797,775,725
17,714,689,839,801,777,745
18,714,690,839,801,776,745
19,650,356,813,561,731,458
20,649,355,813,561,731,458
21,653,359,806,560,729,460
22,652,359,806,560,729,460
23,648,362,801,560,725,461
24,648,362,801,560,725,461
25,642,361,800,561,721,461
26,642,363,799,561,720,462
27,642,359,798,559,720,459
28,642,358,798,559,720,458
29,642,349,799,542,721,446
30,642,350,799,542,720,446
31,0,0,0,0,0,0
32,0,0,0,0,0,0
33,0,0,0,0,0,0
34,0,0,0,0,0,0
35,719,378,905,531,812,454
36,723,378,905,530,814,454
37,648,371,809,568,728,470
38,647,369,810,569,729,469
39,630,368,799,566,714,467
40,631,369,798,566,714,467
41,0,0,0,0,0,0
42,0,0,0,0,0,0
43,859,614,976,736,918,675
44,859,614,976,735,917,675
45,0,0,0,0,0,0
46,0,0,0,0,0,0
47,0,0,0,0,0,0
48,0,0,0,0,0,0
49,0,0,0,0,0,0
50,0,0,0,0,0,0
51,0,0,0,0,0,0
52,0,0,0,0,0,0
53,988,496,1094,590,1041,543
54,988,496,1094,590,1041,543
55,0,0,0,0,0,0
56,0,0,0,0,0,0
57,0,0,0,0,0,0
58,0,0,0,0,0,0
59,0,0,0,0,0,0
