frame,x1,y1,x2,y2,cx,cy
0,1410,578,1545,697,1477,637
1,1411,577,1547,696,1479,636
2,1410,577,1546,697,1478,637
3,1395,592,1519,709,1457,650
4,0,0,0,0,0,0
5,0,0,0,0,0,0
6,0,0,0,0,0,0
7,0,0,0,0,0,0
8,0,0,0,0,0,0
9,1017,595,1224,767,1121,681
10,0,0,0,0,0,0
11,0,0,0,0,0,0
12,1010,603,1174,780,1092,692
13,1010,603,1173,780,1091,691
14,1010,603,1173,780,1092,692
15,971,609,1109,748,1040,678
16,899,576,1040,732,970,654
17,899,576,1039,732,969,654
18,900,576,1041,732,970,654
19,901,576,1040,732,970,654
20,901,576,1041,732,971,654
21,812,557,986,722,899,639
22,388,523,548,668,468,595
23,740,564,873,708,807,636
24,0,0,0,0,0,0
25,0,0,0,0,0,0
26,0,0,0,0,0,0
27,690,563,808,699,749,631
28,672,553,804,711,738,632
29,671,553,804,711,738,632
30,671,552,804,711,737,632
31,671,552,803,711,737,632
32,671,552,804,712,737,632
33,642,564,771,730,707,647
34,638,546,836,753,737,650
35,638,546,834,753,736,650
36,628,568,800,764,714,666
37,628,568,800,764,714,666
38,628,568,801,763,714,666
39,621,593,768,786,694,690
40,900,525,1049,659,974,592
41,899,526,1049,659,974,592
42,900,528,1049,659,974,594
43,899,526,1049,659,974,592
44,899,523,1049,658,974,591
45,581,602,785,814,683,708
46,578,596,776,809,677,702
47,577,596,777,809,677,702
48,593,587,793,794,693,691
49,593,588,793,794,693,691
50,593,588,794,794,694,691
51,920,579,1038,684,979,632
52,615,533,784,732,700,632
53,615,533,783,731,699,632
54,616,533,783,731,699,632
55,615,533,783,731,699,632
56,615,533,783,732,699,632
57,0,0,0,0,0,0
58,0,0,0,0,0,0
59,0,0,0,0,0,0
