frame,x1,y1,x2,y2,cx,cy
0,533,566,688,738,611,652
1,605,359,829,553,717,456
2,493,361,641,521,567,441
3,493,360,641,521,567,441
4,484,370,650,548,567,459
5,484,369,650,548,567,459
6,487,378,646,564,566,471
7,487,378,646,564,566,471
8,574,384,809,572,691,478
9,573,384,809,572,691,478
10,582,383,800,573,691,478
11,582,383,799,573,691,478
12,602,644,715,754,659,699
13,602,645,716,754,659,699
14,0,0,0,0,0,0
15,0,0,0,0,0,0
16,534,397,739,582,637,489
17,533,398,739,583,636,490
18,522,346,678,538,600,442
19,522,345,678,538,600,442
20,497,345,649,540,573,442
21,497,345,649,540,573,442
22,476,345,629,533,552,439
23,476,346,629,534,552,440
24,444,335,592,533,518,434
25,445,335,592,533,518,434
26,503,589,672,764,588,677
27,0,0,0,0,0,0
28,482,409,605,520,544,464
29,390,308,520,418,455,363
30,0,0,0,0,0,0
31,0,0,0,0,0,0
32,0,0,0,0,0,0
33,322,353,532,538,427,445
34,313,349,547,531,430,440
35,303,347,531,536,417,441
36,284,314,505,469,394,392
37,284,314,505,469,394,392
38,0,405,69,532,34,469
39,0,406,68,533,34,469
40,0,0,0,0,0,0
41,0,0,0,0,0,0
42,427,860,538,991,483,926
43,427,860,538,991,482,925
44,376,843,527,985,452,914
45,375,843,527,986,451,914
46,0,0,0,0,0,0
47,0,0,0,0,0,0
48,0,0,0,0,0,0
49,0,0,0,0,0,0
50,484,185,584,303,534,244
51,482,185,584,304,533,245
52,483,185,584,304,534,245
53,470,197,574,321,522,259
54,470,198,574,321,522,259
55,469,197,574,322,522,260
56,0,0,0,0,0,0
57,0,0,0,0,0,0
58,148,413,308,567,228,490
59,147,413,307,567,227,490
