frame,x1,y1,x2,y2,cx,cy
0,1578,959,1702,1080,1640,1019
1,1579,960,1701,1080,1640,1020
2,1576,965,1709,1080,1642,1022
3,1575,965,1708,1080,1642,1022
4,1575,963,1708,1080,1641,1021
5,1574,964,1708,1080,1641,1022
6,0,0,0,0,0,0
7,0,0,0,0,0,0
8,0,0,0,0,0,0
9,0,0,0,0,0,0
10,0,0,0,0,0,0
11,0,0,0,0,0,0
12,0,0,0,0,0,0
13,0,0,0,0,0,0
14,0,0,0,0,0,0
15,0,0,0,0,0,0
16,1145,736,1255,827,1200,781
17,1145,737,1255,831,1200,784
18,613,442,757,584,685,513
19,613,442,757,583,685,513
20,609,441,733,572,671,507
21,610,441,733,572,672,506
22,726,362,934,538,830,450
23,728,362,934,536,831,449
24,694,386,888,565,791,476
25,694,387,888,565,791,476
26,646,421,803,621,724,521
27,646,422,803,621,724,521
28,616,399,809,604,712,501
29,617,400,810,601,713,500
30,561,423,776,628,669,525
31,560,423,776,628,668,525
32,507,776,617,850,562,813
33,508,776,617,851,563,813
34,520,432,740,614,630,523
35,520,432,738,614,629,523
36,489,437,710,657,599,547
37,489,437,710,657,599,547
38,459,442,683,653,571,548
39,458,442,682,653,570,547
40,444,444,669,650,557,547
41,444,444,669,651,556,548
42,411,451,639,645,525,548
43,411,452,639,645,525,549
44,396,443,612,637,504,540
45,396,444,611,638,503,541
46,371,426,597,626,484,526
47,370,425,597,627,483,526
48,370,393,582,592,476,493
49,370,394,582,593,476,493
50,361,361,535,568,448,465
51,361,361,535,568,448,464
52,362,399,523,562,443,481
53,362,398,523,562,442,480
54,362,398,517,551,440,474
55,363,398,518,551,440,475
56,352,405,508,547,430,476
57,352,405,509,548,430,476
58,348,403,499,546,423,474
59,348,400,500,545,424,473
