frame,x1,y1,x2,y2,cx,cy
0,1322,560,1489,686,1406,623
1,1325,560,1490,687,1407,623
2,1891,449,1919,561,1905,505
3,1891,449,1920,561,1905,505
4,1891,449,1920,561,1905,505
5,1295,475,1448,612,1372,543
6,1296,474,1449,612,1373,543
7,1213,419,1410,572,1312,496
8,1214,419,1411,572,1312,496
9,1206,413,1399,564,1303,489
10,1207,413,1399,564,1303,489
11,1185,403,1373,552,1279,478
12,1186,403,1373,552,1279,478
13,1153,413,1346,552,1250,482
14,1152,413,1346,552,1249,483
15,1149,417,1335,554,1242,486
16,1149,417,1336,554,1242,486
17,1136,445,1303,583,1220,514
18,1136,444,1302,583,1219,514
19,0,0,0,0,0,0
20,0,0,0,0,0,0
21,0,0,0,0,0,0
22,0,0,0,0,0,0
23,0,0,0,0,0,0
24,962,484,1096,628,1029,556
25,967,481,1078,598,1022,540
26,967,481,1078,598,1023,540
27,947,481,1060,587,1004,534
28,946,481,1059,587,1003,534
29,0,0,0,0,0,0
30,0,0,0,0,0,0
31,727,439,866,555,797,497
32,730,440,864,559,797,500
33,0,0,0,0,0,0
34,0,0,0,0,0,0
35,696,362,830,466,763,414
36,695,362,830,467,763,414
37,695,362,830,467,763,414
38,0,0,0,0,0,0
39,0,0,0,0,0,0
40,911,224,1010,358,961,291
41,911,224,1010,358,961,291
42,920,209,1121,366,1020,287
43,930,232,1041,363,986,297
44,714,442,861,549,788,495
45,714,442,863,549,789,495
46,1324,267,1422,367,1373,317
47,1324,267,1422,368,1373,318
48,1337,313,1428,397,1383,355
49,1337,313,1428,397,1383,355
50,724,466,870,630,797,548
51,1327,314,1410,417,1368,366
52,718,474,871,637,794,555
53,718,474,871,637,794,556
54,710,457,871,636,790,547
55,710,457,871,636,790,547
56,689,450,869,631,779,540
57,689,450,869,631,779,540
58,685,446,869,621,777,534
59,685,446,869,620,777,533
