frame,x1,y1,x2,y2,cx,cy
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,0,0,0,0,0,0
4,0,0,0,0,0,0
5,0,0,0,0,0,0
6,1188,753,1311,876,1250,814
7,1190,753,1317,878,1253,815
8,1217,752,1344,878,1280,815
9,1217,752,1343,878,1280,815
10,1247,758,1366,890,1306,824
11,1247,759,1365,891,1306,825
12,1255,764,1373,895,1314,829
13,1252,754,1372,894,1312,824
14,0,0,0,0,0,0
15,0,0,0,0,0,0
16,0,0,0,0,0,0
17,0,0,0,0,0,0
18,0,0,0,0,0,0
19,0,0,0,0,0,0
20,0,0,0,0,0,0
21,0,0,0,0,0,0
22,0,0,0,0,0,0
23,0,0,0,0,0,0
24,0,0,0,0,0,0
25,0,0,0,0,0,0
26,0,0,0,0,0,0
27,0,0,0,0,0,0
28,0,0,0,0,0,0
29,0,0,0,0,0,0
30,0,0,0,0,0,0
31,0,0,0,0,0,0
32,0,0,0,0,0,0
33,0,0,0,0,0,0
34,0,0,0,0,0,0
35,0,0,0,0,0,0
36,496,438,715,618,606,528
37,496,437,716,617,606,527
38,498,443,690,636,594,540
39,497,443,690,635,593,539
40,0,0,0,0,0,0
41,0,0,0,0,0,0
42,0,0,0,0,0,0
43,0,0,0,0,0,0
44,0,0,0,0,0,0
45,0,0,0,0,0,0
46,0,0,0,0,0,0
47,0,0,0,0,0,0
48,0,0,0,0,0,0
49,0,0,0,0,0,0
50,0,0,0,0,0,0
51,0,0,0,0,0,0
52,1365,494,1490,644,1427,569
53,1365,494,1490,644,1427,569
54,1356,493,1490,643,1423,568
55,1356,493,1491,644,1423,568
56,1342,496,1465,639,1403,568
57,1342,496,1465,640,1404,568
58,1346,516,1467,650,1407,583
59,1346,515,1468,650,1407,583
