frame,x1,y1,x2,y2,cx,cy
0,772,401,947,579,859,490
1,767,410,935,584,851,497
2,770,411,935,584,852,497
3,697,426,919,616,808,521
4,697,426,919,617,808,521
5,0,0,0,0,0,0
6,0,0,0,0,0,0
7,0,0,0,0,0,0
8,0,0,0,0,0,0
9,0,0,0,0,0,0
10,0,0,0,0,0,0
11,0,0,0,0,0,0
12,0,0,0,0,0,0
13,828,488,970,635,899,561
14,829,488,969,631,899,560
15,0,0,0,0,0,0
16,0,0,0,0,0,0
17,0,0,0,0,0,0
18,0,0,0,0,0,0
19,0,0,0,0,0,0
20,0,0,0,0,0,0
21,0,0,0,0,0,0
22,0,0,0,0,0,0
23,0,0,0,0,0,0
24,0,0,0,0,0,0
25,0,0,0,0,0,0
26,0,0,0,0,0,0
27,0,0,0,0,0,0
28,0,0,0,0,0,0
29,0,0,0,0,0,0
30,0,0,0,0,0,0
31,0,0,0,0,0,0
32,0,0,0,0,0,0
33,1876,137,1919,267,1898,202
34,1877,137,1919,267,1898,202
35,1890,1044,1920,1080,1905,1062
36,1890,1043,1920,1080,1905,1061
37,1895,1014,1920,1080,1907,1047
38,1895,1014,1920,1080,1907,1047
39,497,442,689,603,593,523
40,497,442,690,603,593,523
41,1888,1048,1919,1080,1904,1064
42,1888,1047,1919,1080,1904,1063
43,1889,1045,1919,1080,1904,1062
44,1889,1046,1919,1080,1904,1063
45,1889,1043,1919,1080,1904,1061
46,1889,1043,1919,1080,1904,1061
47,1889,1044,1919,1080,1904,1062
48,1888,1043,1919,1080,1904,1061
49,1885,1048,1919,1080,1902,1064
50,1885,1048,1919,1080,1902,1064
51,0,0,0,0,0,0
52,0,0,0,0,0,0
53,0,0,0,0,0,0
54,0,0,0,0,0,0
55,1265,497,1475,675,1370,586
56,1265,496,1474,674,1370,585
57,1618,384,1747,482,1683,433
58,1619,384,1746,483,1683,433
59,0,0,0,0,0,0
