frame,x1,y1,x2,y2,cx,cy
0,869,822,1028,932,948,877
1,868,822,1028,932,948,877
2,867,822,1027,932,947,877
3,0,0,0,0,0,0
4,0,0,0,0,0,0
5,870,827,1012,928,941,877
6,869,827,1012,928,940,877
7,831,772,987,907,909,840
8,832,773,986,907,909,840
9,0,0,0,0,0,0
10,0,0,0,0,0,0
11,0,0,0,0,0,0
12,0,0,0,0,0,0
13,0,0,0,0,0,0
14,0,0,0,0,0,0
15,763,505,1018,691,890,598
16,764,505,1016,692,890,598
17,777,503,1001,684,889,593
18,778,503,1002,683,890,593
19,0,0,0,0,0,0
20,0,0,0,0,0,0
21,827,500,999,638,913,569
22,827,500,1000,637,913,569
23,814,499,955,639,884,569
24,816,499,955,639,886,569
25,1347,570,1477,711,1412,641
26,1348,570,1477,711,1412,641
27,0,0,0,0,0,0
28,0,0,0,0,0,0
29,0,0,0,0,0,0
30,0,0,0,0,0,0
31,793,378,931,559,862,469
32,793,376,931,561,862,468
33,0,0,0,0,0,0
34,0,0,0,0,0,0
35,278,787,440,933,359,860
36,276,786,437,932,357,859
37,0,0,0,0,0,0
38,0,0,0,0,0,0
39,1132,451,1275,585,1203,518
40,1132,451,1275,585,1203,518
41,1125,452,1262,583,1194,517
42,1125,452,1262,582,1193,517
43,1117,453,1247,582,1182,517
44,1116,453,1246,582,1181,517
45,1104,454,1237,580,1171,517
46,1104,454,1236,580,1170,517
47,1111,452,1251,582,1181,517
48,1112,452,1252,581,1182,516
49,0,0,0,0,0,0
50,0,0,0,0,0,0
51,0,0,0,0,0,0
52,0,0,0,0,0,0
53,0,0,0,0,0,0
54,0,0,0,0,0,0
55,0,0,0,0,0,0
56,0,0,0,0,0,0
57,0,0,0,0,0,0
58,0,0,0,0,0,0
59,461,719,605,887,533,803
