frame,x1,y1,x2,y2,cx,cy
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,0,0,0,0,0,0
4,0,0,0,0,0,0
5,0,0,0,0,0,0
6,0,0,0,0,0,0
7,0,0,0,0,0,0
8,0,0,0,0,0,0
9,0,0,0,0,0,0
10,0,0,0,0,0,0
11,0,0,0,0,0,0
12,1185,879,1330,1019,1258,949
13,1185,880,1330,1019,1258,949
14,1185,880,1330,1019,1258,949
15,0,0,0,0,0,0
16,0,0,0,0,0,0
17,0,0,0,0,0,0
18,0,0,0,0,0,0
19,0,0,0,0,0,0
20,1322,601,1450,749,1386,675
21,1322,601,1450,749,1386,675
22,0,0,0,0,0,0
23,0,0,0,0,0,0
24,0,0,0,0,0,0
25,0,0,0,0,0,0
26,0,0,0,0,0,0
27,1433,544,1576,709,1504,627
28,1433,544,1575,709,1504,627
29,1433,544,1575,709,1504,626
30,1430,462,1611,661,1520,562
31,1430,462,1611,661,1520,562
32,1469,456,1655,659,1562,558
33,1469,456,1655,659,1562,558
34,1469,456,1655,659,1562,558
35,1182,544,1360,691,1271,618
36,1182,544,1360,691,1271,617
37,1146,520,1270,659,1208,590
38,1146,520,1270,659,1208,590
39,1146,520,1270,660,1208,590
40,1076,538,1209,686,1143,612
41,1076,538,1209,686,1143,612
42,1089,560,1201,712,1145,636
43,1089,560,1201,712,1145,636
44,1699,851,1811,937,1755,894
45,1698,850,1811,937,1755,894
46,1698,850,1811,937,1754,894
47,1092,578,1229,773,1160,676
48,1092,578,1229,773,1160,676
49,1655,510,1785,659,1720,584
50,1655,510,1785,658,1720,584
51,1655,510,1785,658,1720,584
52,1885,601,1920,711,1902,656
53,1885,602,1920,712,1902,657
54,1885,602,1920,711,1902,656
55,1885,602,1920,711,1902,657
56,1104,719,1228,852,1166,785
57,1104,719,1227,852,1166,785
58,1106,732,1232,858,1169,795
59,1106,731,1232,858,1169,795
