frame,x1,y1,x2,y2,cx,cy
0,1040,540,1144,618,1092,579
1,1042,546,1151,623,1096,584
2,1041,551,1153,629,1097,590
3,1042,556,1156,632,1099,594
4,1044,562,1159,639,1102,600
5,1046,567,1164,643,1105,605
6,1053,571,1164,646,1109,608
7,1046,579,1162,655,1104,617
8,1052,584,1166,656,1109,620
9,1054,588,1169,660,1112,624
10,1070,595,1175,670,1122,633
11,1069,603,1177,678,1123,641
12,1067,610,1184,683,1126,647
13,1070,614,1187,687,1128,651
14,1075,622,1184,688,1130,655
15,1080,632,1188,700,1134,666
16,1084,638,1190,701,1137,669
17,1088,645,1189,704,1138,675
18,1094,646,1194,704,1144,675
19,1094,652,1190,708,1142,680
20,1093,653,1190,712,1142,682
21,1093,650,1200,712,1147,681
22,1075,643,1206,710,1141,676
23,1084,637,1208,705,1146,671
24,1077,630,1194,699,1136,664
25,1081,621,1194,692,1137,657
26,1087,614,1189,685,1138,649
27,1099,599,1207,676,1153,638
28,1098,590,1205,665,1152,628
29,1102,573,1225,652,1164,613
30,1123,559,1233,645,1178,602
31,1122,529,1235,624,1178,576
32,1103,500,1219,592,1161,546
33,1076,475,1189,559,1133,517
34,1046,451,1149,536,1098,493
35,1011,431,1117,514,1064,472
36,988,420,1096,509,1042,464
37,972,411,1073,511,1022,461
38,967,409,1062,512,1015,460
39,966,406,1054,503,1010,455
40,964,404,1053,505,1008,455
41,964,404,1055,507,1009,455
42,964,405,1052,505,1008,455
43,962,405,1050,505,1006,455
44,961,408,1050,506,1005,457
45,957,410,1051,510,1004,460
46,955,410,1050,514,1003,462
47,956,412,1048,515,1002,463
48,956,413,1045,517,1001,465
49,956,416,1045,517,1000,466
50,956,418,1045,518,1001,468
51,954,419,1044,518,999,468
52,954,420,1044,520,999,470
53,954,421,1042,522,998,472
54,954,424,1040,523,997,473
55,953,429,1036,525,994,477
56,952,433,1030,530,991,481
57,948,436,1031,532,990,484
58,951,437,1033,536,992,487
59,952,444,1031,537,992,490
