frame,x1,y1,x2,y2,cx,cy
0,990,568,1090,636,1040,602
1,992,567,1095,636,1044,601
2,994,568,1101,636,1048,602
3,997,569,1106,640,1052,605
4,1001,571,1113,642,1057,606
5,1009,574,1115,640,1062,607
6,1014,575,1117,640,1066,608
7,1016,578,1120,644,1068,611
8,1017,583,1123,650,1070,616
9,1019,588,1124,651,1072,619
10,1020,590,1133,656,1076,623
11,1023,591,1139,665,1081,628
12,1029,596,1139,669,1084,632
13,1032,599,1138,669,1085,634
14,1037,608,1140,675,1089,641
15,1040,613,1148,680,1094,646
16,1044,615,1151,683,1098,649
17,1048,618,1155,683,1101,650
18,1054,619,1158,685,1106,652
19,1057,621,1161,686,1109,653
20,1062,622,1181,687,1121,655
21,1065,622,1183,687,1124,655
22,1068,621,1184,688,1126,655
23,1063,620,1177,688,1120,654
24,1061,618,1179,684,1120,651
25,1061,613,1172,685,1116,649
26,1061,608,1177,678,1119,643
27,1075,600,1186,669,1130,634
28,1058,591,1187,666,1123,628
29,1080,582,1197,664,1139,623
30,1078,571,1199,656,1139,613
31,1091,554,1200,642,1145,598
32,1089,534,1201,631,1145,582
33,1071,499,1185,606,1128,552
34,1048,475,1157,572,1102,524
35,0,0,0,0,0,0
36,984,433,1079,523,1032,478
37,961,421,1057,517,1009,469
38,946,412,1040,523,993,467
39,936,404,1024,506,980,455
40,933,399,1022,514,978,457
41,931,397,1017,511,974,454
42,927,397,1012,511,970,454
43,925,402,1005,513,965,458
44,923,409,998,515,960,462
45,922,413,996,515,959,464
46,919,418,991,516,955,467
47,916,422,986,516,951,469
48,913,424,988,516,950,470
49,911,426,982,520,946,473
50,910,431,980,524,945,477
51,912,441,976,529,944,485
52,911,453,974,532,942,493
53,912,454,973,534,942,494
54,910,456,971,536,940,496
55,906,459,966,539,936,499
56,903,469,966,543,934,506
57,898,475,962,546,930,511
58,892,479,961,554,927,516
59,890,482,958,558,924,520
