frame,x1,y1,x2,y2,cx,cy
0,967,561,1074,638,1020,600
1,973,560,1081,639,1027,599
2,978,557,1090,638,1034,597
3,984,557,1095,636,1040,596
4,991,557,1102,631,1046,594
5,993,558,1109,636,1051,597
6,995,559,1111,637,1053,598
7,997,562,1115,641,1056,602
8,1001,564,1118,644,1059,604
9,1010,568,1122,644,1066,606
10,1012,573,1126,648,1069,611
11,1016,581,1131,662,1073,622
12,1018,587,1131,667,1074,627
13,1025,592,1138,668,1082,630
14,1029,599,1138,672,1084,636
15,1035,611,1144,675,1090,643
16,1042,615,1151,681,1096,648
17,1045,622,1153,688,1099,655
18,1049,628,1160,693,1104,661
19,1056,635,1156,700,1106,668
20,1057,637,1159,701,1108,669
21,1060,642,1163,703,1112,673
22,1056,642,1165,702,1110,672
23,1058,639,1167,701,1113,670
24,1065,637,1164,699,1115,668
25,1057,628,1164,693,1110,661
26,1053,621,1173,688,1113,654
27,1061,614,1175,684,1118,649
28,1064,601,1180,678,1122,639
29,1065,592,1185,671,1125,631
30,1078,580,1184,659,1131,620
31,1095,563,1196,643,1146,603
32,1093,540,1202,624,1147,582
33,1089,502,1197,609,1143,556
34,1061,477,1173,579,1117,528
35,1033,452,1134,544,1084,498
36,1000,436,1108,538,1054,487
37,979,421,1076,520,1027,471
38,965,408,1063,515,1014,461
39,959,398,1054,508,1007,453
40,955,392,1053,504,1004,448
41,953,390,1053,505,1003,448
42,952,389,1052,508,1002,448
43,952,390,1049,510,1001,450
44,951,390,1046,512,999,451
45,952,393,1044,509,998,451
46,951,397,1041,509,996,453
47,946,397,1040,513,993,455
48,945,397,1035,514,990,456
49,946,400,1030,512,988,456
50,945,405,1028,513,986,459
51,942,409,1024,515,983,462
52,938,410,1022,518,980,464
53,936,416,1016,517,976,467
54,934,418,1007,520,971,469
55,933,423,1003,521,968,472
56,934,427,998,529,966,478
57,935,436,992,535,964,485
58,934,454,987,541,961,497
59,932,466,989,547,961,507
