frame,x1,y1,x2,y2,cx,cy
0,996,507,1103,601,1050,554
1,997,512,1105,607,1051,560
2,999,514,1109,606,1054,560
3,999,517,1111,607,1055,562
4,1002,519,1109,612,1056,566
5,997,525,1111,615,1054,570
6,1000,527,1114,616,1057,572
7,1006,531,1113,616,1059,573
8,1009,535,1115,620,1062,577
9,1009,538,1118,624,1063,581
10,1013,541,1121,631,1067,586
11,1012,548,1122,637,1067,593
12,1014,555,1124,637,1069,596
13,1017,559,1129,642,1073,601
14,1021,567,1132,649,1077,608
15,1021,577,1135,653,1078,615
16,1023,585,1137,665,1080,625
17,1033,592,1144,678,1089,635
18,1040,603,1144,682,1092,642
19,1047,611,1155,682,1101,647
20,1047,616,1155,686,1101,651
21,1053,618,1163,691,1108,655
22,1062,618,1167,691,1115,655
22,1021,615,1171,692,1096,653
23,1059,614,1171,690,1115,652
24,1066,612,1174,687,1120,650
25,1065,604,1177,678,1121,641
26,1074,598,1182,676,1128,637
27,1075,590,1188,669,1131,629
28,1086,576,1194,658,1140,617
29,1093,560,1205,647,1149,603
30,1092,534,1206,635,1149,585
31,1080,507,1192,606,1136,556
32,1058,478,1166,568,1112,523
33,1030,462,1133,546,1082,504
34,999,441,1107,526,1053,483
35,977,425,1079,515,1028,470
36,968,415,1063,503,1015,459
37,964,404,1059,501,1012,452
38,961,395,1055,497,1008,446
39,958,392,1055,496,1007,444
40,957,387,1052,494,1004,441
41,956,385,1050,494,1003,440
42,956,384,1050,493,1003,438
43,955,383,1051,491,1003,437
44,953,383,1049,493,1001,438
45,951,382,1048,495,1000,438
46,953,383,1046,494,999,438
47,945,384,1045,503,995,443
48,950,384,1043,500,997,442
49,948,385,1044,506,996,445
50,948,389,1043,505,996,447
51,949,390,1043,509,996,450
52,948,392,1047,516,997,454
53,946,397,1045,517,996,457
54,945,401,1047,518,996,459
55,933,407,1045,519,989,463
56,933,410,1041,519,987,465
57,937,414,1042,518,989,466
58,936,417,1039,520,988,469
59,942,420,1041,519,992,469
