frame,x1,y1,x2,y2,cx,cy
0,937,527,1032,599,985,563
1,947,527,1048,598,997,563
2,962,525,1061,601,1011,563
3,974,527,1072,602,1023,564
4,982,532,1084,603,1033,567
5,984,537,1091,614,1038,576
6,993,541,1097,617,1045,579
7,996,544,1107,626,1051,585
8,999,550,1114,634,1057,592
9,1010,561,1121,636,1066,599
10,1016,569,1125,642,1071,605
11,1017,575,1130,646,1074,610
12,1019,582,1134,655,1076,619
13,1023,588,1138,665,1080,626
14,1034,595,1143,667,1088,631
15,1035,598,1141,671,1088,635
16,1042,607,1147,674,1095,640
17,1045,613,1149,678,1097,645
18,1046,617,1157,686,1102,651
19,1051,621,1160,686,1105,653
20,1057,629,1163,691,1110,660
21,1069,636,1166,693,1118,665
22,1073,639,1183,699,1128,669
23,1076,642,1189,700,1133,671
24,1085,639,1195,700,1140,670
25,1095,640,1197,698,1146,669
26,1094,631,1197,696,1146,664
27,1093,623,1201,694,1147,659
28,1090,618,1201,688,1145,653
29,1086,607,1199,674,1143,641
30,1092,593,1196,665,1144,629
31,1095,588,1199,660,1147,624
32,1106,574,1211,649,1158,611
33,1109,566,1220,641,1164,604
34,1127,551,1234,626,1180,588
35,1128,528,1236,615,1182,571
36,1116,492,1224,591,1170,541
37,1083,469,1183,548,1133,509
38,1036,442,1146,532,1091,487
39,1006,429,1102,512,1054,470
40,986,418,1073,495,1029,457
41,978,408,1067,489,1023,449
42,979,398,1066,494,1022,446
43,980,396,1066,502,1023,449
44,981,395,1066,505,1024,450
45,981,396,1067,507,1024,452
46,980,399,1067,508,1023,454
47,979,404,1066,512,1023,458
48,978,407,1063,514,1021,460
49,975,411,1060,518,1018,465
50,968,413,1057,518,1013,465
51,965,416,1050,520,1008,468
52,960,420,1050,523,1005,471
53,957,425,1046,524,1002,474
54,956,431,1041,526,999,478
55,949,435,1022,534,985,484
56,945,441,1011,538,978,489
57,942,453,1005,543,974,498
58,939,470,1003,554,971,512
59,0,0,0,0,0,0
