frame,x1,y1,x2,y2,cx,cy
0,1159,578,1345,726,1252,652
1,1130,590,1326,737,1228,664
2,1130,590,1326,737,1228,664
3,1098,628,1279,763,1189,695
4,1097,627,1278,761,1188,694
5,1076,662,1254,786,1165,724
6,1076,662,1254,787,1165,724
7,1067,683,1248,789,1158,736
8,1066,683,1248,788,1157,736
9,1051,707,1238,804,1144,755
10,1049,706,1240,805,1144,756
11,1043,709,1227,810,1135,759
12,1042,709,1227,810,1135,759
13,1030,700,1222,813,1126,756
14,1032,700,1222,812,1127,756
15,1023,676,1211,805,1117,740
16,1023,676,1210,805,1117,741
17,1005,642,1187,781,1096,711
18,1005,642,1188,781,1096,711
19,998,627,1190,767,1094,697
20,998,627,1190,767,1094,697
21,978,590,1148,719,1063,654
22,977,590,1148,719,1062,654
23,0,0,0,0,0,0
24,0,0,0,0,0,0
25,0,0,0,0,0,0
26,0,0,0,0,0,0
27,0,0,0,0,0,0
28,0,0,0,0,0,0
29,0,0,0,0,0,0
30,0,0,0,0,0,0
31,0,0,0,0,0,0
32,0,0,0,0,0,0
33,0,0,0,0,0,0
34,0,0,0,0,0,0
35,710,369,842,524,776,447
36,712,370,842,522,777,446
37,701,369,847,520,774,444
38,701,369,847,520,774,444
39,0,0,0,0,0,0
40,0,0,0,0,0,0
41,0,0,0,0,0,0
42,0,0,0,0,0,0
43,0,0,0,0,0,0
44,0,0,0,0,0,0
45,0,0,0,0,0,0
46,0,0,0,0,0,0
47,0,0,0,0,0,0
48,0,0,0,0,0,0
49,0,0,0,0,0,0
50,0,0,0,0,0,0
51,0,0,0,0,0,0
52,0,0,0,0,0,0
53,0,0,0,0,0,0
54,0,0,0,0,0,0
55,0,0,0,0,0,0
56,0,0,0,0,0,0
57,0,0,0,0,0,0
58,0,0,0,0,0,0
59,1391,170,1579,349,1485,259
