frame,x1,y1,x2,y2,cx,cy
0,838,500,971,650,904,575
1,838,500,971,650,904,575
2,838,501,971,650,904,575
3,804,445,1010,639,907,542
4,803,445,1010,639,907,542
5,803,445,1010,639,907,542
6,853,717,940,831,897,774
7,853,716,941,831,897,774
8,853,716,942,831,897,774
9,0,0,0,0,0,0
10,0,0,0,0,0,0
11,0,0,0,0,0,0
12,1023,329,1190,490,1107,409
13,1023,329,1190,490,1106,409
14,1022,329,1190,490,1106,409
15,1023,329,1190,490,1106,409
16,0,0,0,0,0,0
17,1163,689,1351,806,1257,747
18,1253,643,1356,756,1304,700
19,1252,643,1357,756,1305,700
20,1253,643,1356,756,1304,700
21,1320,586,1478,735,1399,660
22,1319,586,1478,735,1399,661
23,1319,586,1478,735,1399,660
24,1276,491,1436,630,1356,561
25,1276,491,1436,630,1356,561
26,1276,491,1436,630,1356,561
27,1466,241,1648,424,1557,332
28,1466,240,1648,424,1557,332
29,1151,313,1367,482,1259,397
30,1152,313,1367,482,1259,397
31,1151,313,1367,482,1259,397
32,1143,212,1331,414,1237,313
33,1143,212,1331,414,1237,313
34,1143,212,1332,414,1237,313
35,1139,172,1296,350,1217,261
36,1139,172,1296,350,1217,261
37,0,0,0,0,0,0
38,0,0,0,0,0,0
39,0,0,0,0,0,0
40,0,0,0,0,0,0
41,0,0,0,0,0,0
42,0,0,0,0,0,0
43,0,0,0,0,0,0
44,0,0,0,0,0,0
45,1618,202,1806,365,1712,283
46,1830,475,1919,576,1875,526
47,1830,475,1919,576,1875,526
48,1210,259,1370,453,1290,356
49,1210,259,1371,453,1290,356
50,1210,259,1370,453,1290,356
51,1221,290,1382,481,1301,386
52,1221,290,1382,481,1301,386
53,1220,290,1382,482,1301,386
54,1213,310,1386,500,1300,405
55,1213,310,1387,500,1300,405
56,1213,310,1386,500,1300,405
57,1199,320,1373,509,1286,415
58,1200,320,1373,509,1286,415
59,1200,320,1373,509,1286,414
