frame,x1,y1,x2,y2,cx,cy
0,1412,551,1549,702,1481,627
1,1413,552,1549,702,1481,627
2,1412,552,1549,703,1481,627
3,1413,552,1549,703,1481,627
4,1408,559,1546,693,1477,626
5,1409,559,1547,693,1478,626
6,1409,559,1547,693,1478,626
7,1411,558,1544,698,1477,628
8,1411,558,1545,699,1478,628
9,1411,558,1545,699,1478,628
10,1411,558,1545,699,1478,628
11,1411,558,1545,699,1478,628
12,1411,558,1545,699,1478,628
13,1399,557,1564,706,1481,632
14,1399,558,1564,706,1482,632
15,1400,558,1565,706,1482,632
16,1407,567,1571,715,1489,641
17,1408,568,1572,715,1490,642
18,1407,568,1572,715,1489,641
19,1407,568,1571,715,1489,641
20,1407,569,1566,732,1487,651
21,1406,570,1566,732,1486,651
22,1407,569,1566,732,1487,651
23,1405,605,1588,764,1496,685
24,1404,605,1588,764,1496,685
25,1405,605,1588,764,1496,685
26,1419,633,1590,788,1504,710
27,529,550,684,680,606,615
28,529,550,683,680,606,615
29,529,550,683,680,606,615
30,529,550,684,680,606,615
31,529,550,683,680,606,615
32,529,550,684,680,606,615
33,1426,655,1606,810,1516,732
34,1426,655,1606,810,1516,733
35,1426,655,1606,810,1516,733
36,1391,654,1587,822,1489,738
37,1391,654,1587,821,1489,738
38,1391,654,1587,821,1489,738
39,527,550,683,681,605,615
40,527,550,683,681,605,615
41,527,550,683,680,605,615
42,1441,764,1556,882,1498,823
43,1441,765,1556,882,1498,823
44,1441,764,1556,882,1499,823
45,1270,553,1421,724,1346,638
46,1270,552,1421,724,1345,638
47,1271,552,1421,724,1346,638
48,1270,552,1421,724,1346,638
49,1271,553,1421,724,1346,638
50,1270,553,1421,724,1346,638
51,1271,553,1421,724,1346,638
52,527,550,683,680,605,615
53,527,551,684,680,605,615
54,527,550,683,680,605,615
55,526,551,684,680,605,615
56,526,550,683,681,605,615
57,526,550,683,680,605,615
58,797,595,981,752,889,673
59,799,598,988,761,893,680
