frame,x1,y1,x2,y2,cx,cy
0,1387,834,1512,971,1449,903
1,1386,834,1512,971,1449,903
2,1386,833,1512,972,1449,902
3,0,0,0,0,0,0
4,0,0,0,0,0,0
5,0,0,0,0,0,0
6,0,0,0,0,0,0
7,0,0,0,0,0,0
8,1199,503,1350,665,1275,584
9,1199,503,1350,665,1275,584
10,1199,503,1350,665,1275,584
11,0,0,0,0,0,0
12,0,0,0,0,0,0
13,1268,854,1426,992,1347,923
14,1268,853,1426,992,1347,923
15,1267,853,1426,992,1347,923
16,1217,836,1416,997,1317,917
17,1217,836,1416,997,1317,917
18,1213,881,1346,1007,1279,944
19,1213,881,1345,1007,1279,944
20,1213,881,1345,1007,1279,944
21,1234,531,1375,674,1304,603
22,1302,882,1418,1005,1360,943
23,1302,882,1417,1004,1360,943
24,1317,867,1423,975,1370,921
25,1316,867,1423,975,1370,921
26,0,0,0,0,0,0
27,0,0,0,0,0,0
28,0,0,0,0,0,0
29,0,0,0,0,0,0
30,0,0,0,0,0,0
31,0,0,0,0,0,0
32,0,0,0,0,0,0
33,0,0,0,0,0,0
34,0,0,0,0,0,0
35,0,0,0,0,0,0
36,0,0,0,0,0,0
37,0,0,0,0,0,0
38,0,0,0,0,0,0
39,1411,493,1591,701,1501,597
40,1410,493,1591,701,1501,597
41,1411,493,1591,701,1501,597
42,1431,449,1564,639,1498,544
43,1431,449,1564,639,1498,544
44,1409,455,1551,644,1480,550
45,1409,455,1551,644,1480,550
46,1409,455,1551,645,1480,550
47,1384,456,1537,659,1460,557
48,1384,456,1536,659,1460,557
49,1343,479,1489,679,1416,579
50,1343,479,1489,679,1416,579
51,1343,479,1489,679,1416,579
52,0,0,0,0,0,0
53,0,0,0,0,0,0
54,1240,536,1407,715,1324,626
55,1240,536,1406,715,1323,626
56,1241,536,1405,715,1323,626
57,1210,595,1348,767,1279,681
58,1209,595,1348,767,1279,681
59,1164,601,1312,799,1238,700
