frame,x1,y1,x2,y2,cx,cy
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,0,0,0,0,0,0
4,1314,576,1468,743,1391,660
5,1315,577,1468,743,1391,660
6,1315,576,1468,743,1391,660
7,1334,578,1477,709,1405,643
8,1335,578,1477,706,1406,642
9,1335,578,1477,706,1406,642
10,1449,443,1581,619,1515,531
11,1449,443,1581,619,1515,531
12,1449,444,1581,618,1515,531
13,1509,362,1655,552,1582,457
14,1510,362,1655,552,1582,457
15,1509,362,1655,552,1582,457
16,1497,314,1713,519,1605,416
17,1498,314,1713,519,1605,417
18,1498,314,1713,519,1606,417
19,1609,291,1793,456,1701,373
20,1610,292,1793,456,1701,374
21,1610,296,1793,456,1701,376
22,0,0,0,0,0,0
23,0,0,0,0,0,0
24,0,0,0,0,0,0
25,0,0,0,0,0,0
26,0,0,0,0,0,0
27,0,0,0,0,0,0
28,1174,273,1413,432,1293,352
29,1173,273,1412,432,1293,352
30,1174,273,1412,432,1293,352
31,0,0,0,0,0,0
32,0,0,0,0,0,0
33,0,0,0,0,0,0
34,0,0,0,0,0,0
35,0,0,0,0,0,0
36,0,0,0,0,0,0
37,0,0,0,0,0,0
38,0,0,0,0,0,0
39,0,0,0,0,0,0
40,0,0,0,0,0,0
41,0,0,0,0,0,0
42,0,0,0,0,0,0
43,0,0,0,0,0,0
44,0,0,0,0,0,0
45,0,0,0,0,0,0
46,0,0,0,0,0,0
47,1892,957,1920,1067,1906,1012
48,0,0,0,0,0,0
49,0,0,0,0,0,0
50,1891,976,1920,1080,1905,1028
51,1891,975,1920,1080,1905,1027
52,1892,976,1920,1080,1906,1028
53,1891,977,1920,1080,1905,1028
54,1891,977,1920,1080,1905,1028
55,1891,978,1920,1080,1905,1029
56,1891,977,1920,1080,1905,1028
57,1891,977,1920,1080,1905,1028
58,1195,349,1389,495,1292,422
59,1195,349,1389,495,1292,422
