frame,x1,y1,x2,y2,cx,cy
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,0,0,0,0,0,0
4,954,455,1064,553,1009,504
5,978,462,1065,554,1021,508
6,965,463,1067,556,1016,510
7,979,466,1071,557,1025,511
8,966,461,1073,562,1020,511
9,958,462,1072,563,1015,513
10,787,514,850,616,819,565
11,784,517,846,617,815,567
12,0,0,0,0,0,0
13,770,521,842,618,806,570
14,763,520,839,620,801,570
15,750,519,830,619,790,569
16,738,514,817,614,777,564
17,719,506,818,606,769,556
18,703,494,807,592,755,543
19,681,480,800,575,740,528
20,660,465,798,556,729,510
21,645,440,782,533,713,487
22,631,413,757,516,694,464
23,615,390,752,494,683,442
24,608,374,735,475,672,424
25,607,351,736,465,672,408
26,600,333,728,458,664,395
27,599,319,722,434,660,377
28,602,305,721,426,661,365
29,604,300,722,414,663,357
30,606,289,716,404,661,346
31,610,285,722,399,666,342
32,611,287,724,402,667,345
33,613,292,720,406,667,349
34,612,300,723,408,667,354
35,615,306,726,411,670,359
36,614,317,724,420,669,369
37,613,329,726,426,670,378
38,612,345,713,450,663,397
39,605,359,715,464,660,412
40,598,378,712,485,655,431
41,589,406,704,516,646,461
42,0,0,0,0,0,0
43,0,0,0,0,0,0
44,581,524,729,627,655,575
45,0,0,0,0,0,0
46,0,0,0,0,0,0
47,0,0,0,0,0,0
48,0,0,0,0,0,0
49,0,0,0,0,0,0
50,0,0,0,0,0,0
51,0,0,0,0,0,0
52,0,0,0,0,0,0
53,0,0,0,0,0,0
54,828,571,921,636,874,603
55,832,565,921,634,876,600
56,836,554,931,636,884,595
57,842,548,923,628,883,588
58,0,0,0,0,0,0
59,0,0,0,0,0,0
