frame,x1,y1,x2,y2,cx,cy
0,872,651,940,760,906,706
1,869,645,936,762,902,704
2,869,644,937,762,903,703
3,869,645,936,762,902,704
4,0,0,0,0,0,0
5,0,0,0,0,0,0
6,782,849,842,891,812,870
7,782,849,842,891,812,870
8,782,849,842,891,812,870
9,864,646,929,764,897,705
10,864,646,930,764,897,705
11,859,657,927,777,893,717
12,861,656,924,776,892,716
13,0,0,0,0,0,0
14,0,0,0,0,0,0
15,0,0,0,0,0,0
16,0,0,0,0,0,0
17,0,0,0,0,0,0
18,0,0,0,0,0,0
19,0,0,0,0,0,0
20,0,0,0,0,0,0
21,0,0,0,0,0,0
22,0,0,0,0,0,0
23,0,0,0,0,0,0
24,0,0,0,0,0,0
25,0,0,0,0,0,0
26,0,0,0,0,0,0
27,0,0,0,0,0,0
28,1169,179,1247,257,1208,218
29,1168,179,1247,257,1208,218
30,1174,178,1278,272,1226,225
31,1174,178,1278,271,1226,224
32,1174,178,1278,272,1226,225
33,0,0,0,0,0,0
34,0,0,0,0,0,0
35,1289,227,1371,311,1330,269
36,1289,227,1372,311,1330,269
37,1292,287,1379,370,1336,328
38,1292,287,1379,370,1336,328
39,1292,287,1379,370,1336,328
40,0,0,0,0,0,0
41,0,0,0,0,0,0
42,0,0,0,0,0,0
43,0,0,0,0,0,0
44,0,0,0,0,0,0
45,0,0,0,0,0,0
46,0,0,0,0,0,0
47,0,0,0,0,0,0
48,0,0,0,0,0,0
49,0,0,0,0,0,0
50,0,0,0,0,0,0
51,0,0,0,0,0,0
52,0,0,0,0,0,0
53,0,0,0,0,0,0
54,0,0,0,0,0,0
55,0,0,0,0,0,0
56,0,0,0,0,0,0
57,694,672,752,755,723,714
58,694,673,752,755,723,714
59,688,682,745,760,716,721
