frame,x1,y1,x2,y2,cx,cy
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,0,0,0,0,0,0
4,0,0,0,0,0,0
5,0,0,0,0,0,0
6,736,444,855,545,795,494
7,748,446,858,546,803,496
8,753,458,860,549,806,503
9,744,457,866,550,805,504
10,0,0,0,0,0,0
11,745,452,868,549,807,500
12,747,454,869,551,808,503
13,751,458,869,555,810,506
14,750,452,869,555,809,504
15,513,474,597,570,555,522
16,496,465,585,562,540,513
17,478,454,585,544,531,499
18,461,438,581,526,521,482
19,444,414,572,507,508,460
20,429,392,557,488,493,440
21,413,365,542,468,478,416
22,407,351,546,451,477,401
23,399,328,526,445,463,387
24,395,314,512,428,454,371
25,395,299,509,407,452,353
26,394,284,509,401,451,343
27,395,274,506,381,451,327
28,397,267,503,381,450,324
29,401,262,509,376,455,319
30,401,263,509,377,455,320
31,403,262,509,369,456,316
32,406,272,507,370,456,321
33,407,278,508,376,457,327
34,405,282,508,385,456,333
35,0,0,0,0,0,0
36,402,309,510,420,456,365
37,406,323,511,429,458,376
38,0,0,0,0,0,0
39,0,0,0,0,0,0
40,0,0,0,0,0,0
41,0,0,0,0,0,0
42,0,0,0,0,0,0
43,0,0,0,0,0,0
44,0,0,0,0,0,0
45,0,0,0,0,0,0
46,0,0,0,0,0,0
47,0,0,0,0,0,0
48,0,0,0,0,0,0
49,0,0,0,0,0,0
50,0,0,0,0,0,0
51,0,0,0,0,0,0
52,0,0,0,0,0,0
53,0,0,0,0,0,0
54,0,0,0,0,0,0
55,0,0,0,0,0,0
56,0,0,0,0,0,0
57,0,0,0,0,0,0
58,0,0,0,0,0,0
59,0,0,0,0,0,0
